symbol_id,lookback,candle_interval,macd_fast,macd_slow,macd_signal,stoch_k_len,stoch_d_len,cci_len,ema_fast,ema_mid,ema_slow,rsi_len,atr_len,atr_baseline_len,volume_sma_len,bb_len,bb_std_mult,donchian_len,adx_len,atr_percentile_window,macro_ema_period,type,side,win_rate,net_return,max_drawdown,calmar_ratio,run_timestamp
1,YTD,15m,12,21,7,10,5,20,8,34,89,7,14,100,10,20,2.0,20,14,60,0,,,65.21739130434783,22.186823501534978,-0.0163397450494743,78.95158722923128,2026-04-25 16:35:48.016386
1,YTD,15m,12,21,7,10,5,20,12,21,89,14,7,100,20,20,2.0,14,14,120,50,,,69.23076923076923,22.152178055712326,-0.0148914901341113,75.34399614449895,2026-04-25 16:36:23.963143
1,YTD,15m,12,21,7,14,3,14,12,21,55,7,14,100,10,20,1.5,20,14,120,0,,,79.16666666666666,22.43842723316624,-0.0161571663495037,69.7618265540916,2026-04-25 16:38:01.627175
1,YTD,15m,12,21,7,14,3,14,12,21,89,14,7,100,10,14,2.0,20,14,120,0,,,65.71428571428571,21.325846358083623,-0.0243557160442506,51.50422792210076,2026-04-25 16:38:16.401770
1,YTD,15m,12,21,7,14,3,14,12,21,89,14,14,100,10,20,1.5,14,14,120,0,,,65.11627906976744,22.99819142878116,-0.0229443296888329,55.82232822417754,2026-04-25 16:38:21.741473
1,YTD,15m,12,21,7,14,3,14,12,34,55,7,7,60,20,20,1.5,14,7,60,50,,,65.51724137931035,20.681111073743796,-0.0375793354556768,30.288031159274208,2026-04-25 16:38:24.285536
1,YTD,15m,12,21,7,14,3,20,12,34,55,7,14,60,10,14,2.0,20,14,120,0,,,66.66666666666666,21.61562382336024,-0.0357265014410752,32.20547545397648,2026-04-25 16:40:18.066036
1,YTD,15m,12,21,7,14,5,14,8,21,89,7,7,100,10,14,2.0,14,7,60,0,,,66.66666666666666,20.64207609674025,-0.0136806717095032,115.88270564650551,2026-04-25 16:40:54.871033
1,YTD,15m,12,21,7,14,5,14,8,34,55,14,7,100,10,14,2.0,20,7,60,0,,,66.66666666666666,22.5623380750158,-0.0311304195790652,40.36027070182729,2026-04-25 16:41:17.835967
1,YTD,15m,12,21,7,14,5,14,8,34,89,14,7,100,10,14,2.0,14,14,120,50,,,72.91666666666666,20.08543353470735,-0.0309094863908503,34.67637626798702,2026-04-25 16:41:31.034998
1,YTD,15m,12,21,7,14,5,20,8,21,55,14,14,60,10,20,1.5,14,7,120,50,,,72.72727272727273,23.397789271853043,-0.0275640976056746,45.78100393689169,2026-04-25 16:42:39.641714
1,YTD,15m,12,21,7,14,5,20,8,34,89,7,7,60,10,20,1.5,20,14,60,50,,,65.625,20.44746983229701,-0.0249236384816374,47.74746950168376,2026-04-25 16:43:11.311203
1,YTD,15m,12,21,7,14,5,20,12,21,55,7,7,100,20,20,1.5,14,14,120,50,,,80.0,22.08232220763106,-0.0346086405102954,35.971085643458444,2026-04-25 16:43:27.539319
1,YTD,15m,12,21,7,14,5,20,12,34,89,7,7,100,10,14,2.0,20,7,60,50,,,67.85714285714286,20.681247455176656,-0.008395367427356,196.95648395082827,2026-04-25 16:44:08.207106
1,YTD,15m,12,21,9,10,3,14,8,34,55,14,14,60,10,14,1.5,20,7,60,0,,,69.23076923076923,29.529841425990007,-0.016225679734828,91.80559736543309,2026-04-25 16:44:57.719887
1,YTD,15m,12,21,9,10,3,20,8,21,55,14,14,100,20,14,2.0,14,7,120,0,,,67.5,22.723773241462823,-0.0199756025431763,55.93214591638681,2026-04-25 16:46:25.792896
1,YTD,15m,12,21,9,10,3,20,8,34,55,7,7,60,20,20,2.0,14,14,120,0,,,68.75,26.019348422816947,-0.0225647154696319,56.77759355148076,2026-04-25 16:46:41.753608
1,YTD,15m,12,21,9,10,3,20,12,21,89,7,14,100,20,14,2.0,14,7,60,50,,,75.67567567567568,30.50831072707551,-0.0218098998744423,68.86612646452807,2026-04-25 16:47:30.482192
1,YTD,15m,12,21,9,10,3,20,12,34,55,7,7,60,10,14,2.0,20,14,60,0,,,66.66666666666666,21.876352869877373,-0.0410294047110487,28.97628865774314,2026-04-25 16:47:39.582763
1,YTD,15m,12,21,9,10,3,20,12,34,55,14,7,60,10,20,1.5,20,14,120,0,,,65.21739130434783,20.228844921899366,-0.014977242620723,76.95641727472906,2026-04-25 16:47:47.146387
1,YTD,15m,12,21,9,10,5,14,8,21,55,7,7,60,20,20,1.5,20,14,60,50,,,77.77777777777779,28.72662299146717,-0.0149658802618233,115.34592704813224,2026-04-25 16:48:08.285272
1,YTD,15m,12,21,9,10,5,14,8,21,89,14,14,60,20,14,1.5,14,7,120,0,,,66.66666666666666,20.04344153041001,-0.0354297822196473,31.816852841210167,2026-04-25 16:48:33.065585
1,YTD,15m,12,21,9,10,5,14,8,34,89,7,7,60,10,20,2.0,14,7,120,50,,,75.0,23.418418213967296,-0.0330193683128832,41.132993552065805,2026-04-25 16:48:51.824727
1,YTD,15m,12,21,9,10,5,14,8,34,89,14,7,60,10,20,1.5,20,7,120,0,,,69.23076923076923,20.114591288572885,-0.0255926763194412,58.03089526719797,2026-04-25 16:48:57.905991
1,YTD,15m,12,21,9,10,5,14,12,21,89,7,7,60,10,20,1.5,14,14,60,0,,,65.0,21.46389355452861,-0.0232949788214445,63.64974505067328,2026-04-25 16:49:16.861890
1,YTD,15m,12,21,9,10,5,14,12,34,89,14,7,100,20,14,1.5,14,7,60,50,,,82.35294117647058,23.087732699679663,-0.0172434923135917,97.71261200762191,2026-04-25 16:49:52.943278
1,YTD,15m,12,21,9,10,5,20,8,34,89,7,14,60,20,20,1.5,14,7,120,50,,,68.18181818181817,20.84166811532314,-0.0338229835197239,30.58970631806947,2026-04-25 16:50:46.535215
1,YTD,15m,12,21,9,10,5,20,12,21,89,14,14,60,10,20,2.0,20,14,60,50,,,76.92307692307693,25.57925179913157,-0.0163946295332579,83.88834007434517,2026-04-25 16:51:20.445527
1,YTD,15m,12,21,9,10,5,20,12,21,89,14,14,60,20,20,2.0,14,7,120,50,,,65.0,22.857512575061616,-0.0271181953133109,43.78956339271132,2026-04-25 16:51:21.192277
1,YTD,15m,12,21,9,10,5,20,12,21,89,14,14,100,10,14,2.0,14,7,120,0,,,73.68421052631578,20.71592933111745,-0.0279042609683062,37.60981760602646,2026-04-25 16:51:21.627360
1,YTD,15m,12,21,9,14,3,14,8,21,89,7,7,60,10,20,1.5,14,14,60,0,,,81.25,21.50228144367713,-0.0224174327850358,67.562749866896,2026-04-25 16:52:02.143342
1,YTD,15m,12,21,9,14,3,14,8,21,89,14,7,60,10,20,2.0,14,7,120,0,,,65.0,21.032819452249957,-0.0442360866912344,27.047493252453048,2026-04-25 16:52:09.083209
1,YTD,15m,12,21,9,14,3,14,8,21,89,14,14,60,10,20,2.0,14,7,60,50,,,76.0,20.541000853244743,-0.0203469105384386,58.66870221660225,2026-04-25 16:52:11.759398
1,YTD,15m,12,21,9,14,3,14,12,34,55,7,7,60,20,20,1.5,20,7,120,0,,,67.74193548387096,21.517669715511,-0.0241330452046871,44.15721693700554,2026-04-25 16:53:14.990715
1,YTD,15m,12,21,9,14,3,20,8,21,55,14,14,60,10,20,1.5,20,7,60,50,,,66.66666666666666,22.711613945966704,-0.0200483120870752,56.82444160534275,2026-04-25 16:53:52.228348
1,YTD,15m,12,21,9,14,3,20,8,34,55,7,7,60,20,20,2.0,14,7,60,50,,,70.83333333333334,25.04741531143088,-0.0168086820407556,75.91172469789079,2026-04-25 16:54:12.154676
1,YTD,15m,12,21,9,14,3,20,8,34,89,7,7,60,10,20,2.0,14,7,120,50,,,79.16666666666666,20.189317369598,-0.0226979358543316,54.887057945233984,2026-04-25 16:54:24.141000
1,YTD,15m,12,21,9,14,3,20,12,21,89,14,14,60,20,20,1.5,14,7,60,50,,,65.0,22.13530329361614,-0.0240576461925059,50.88916432179144,2026-04-25 16:55:04.187048
1,YTD,15m,12,21,9,14,5,14,8,21,89,14,7,60,20,14,2.0,14,7,60,0,,,65.51724137931035,22.67843885690575,-0.0116980734617194,163.033819986073,2026-04-25 16:55:59.283116
1,YTD,15m,12,21,9,14,5,14,8,21,89,14,14,60,20,14,1.5,20,7,60,50,,,73.68421052631578,22.698909901701555,-0.0154732436957297,117.71469835058272,2026-04-25 16:56:03.437272
1,YTD,15m,12,21,9,14,5,14,8,34,55,14,7,100,20,14,2.0,20,7,60,50,,,71.875,21.33031037673571,-0.0160745201124266,83.74085913483765,2026-04-25 16:56:13.808539
1,YTD,15m,12,21,9,14,5,14,8,34,55,14,14,100,20,20,1.5,14,14,60,50,,,72.72727272727273,21.37080837243435,-0.0178549205168328,91.0109729538193,2026-04-25 16:56:18.074455
1,YTD,15m,12,21,9,14,5,14,12,21,55,14,14,60,20,14,2.0,20,14,120,50,,,65.3061224489796,23.96970183288776,-0.0185301341575114,75.27072011496038,2026-04-25 16:56:41.314216
1,YTD,15m,12,21,9,14,5,20,8,34,55,7,14,100,20,14,2.0,14,7,120,0,,,81.81818181818183,20.61892579765653,-0.0278657255252364,44.82352914628024,2026-04-25 16:58:00.364627
1,YTD,15m,12,21,9,14,5,20,8,34,55,14,7,100,10,20,1.5,20,7,60,0,,,70.83333333333334,21.65252695806384,-0.0186652208594629,79.03999742500125,2026-04-25 16:58:02.937307
1,YTD,15m,12,21,9,14,5,20,12,34,55,14,14,100,20,14,1.5,14,14,60,0,,,71.42857142857143,23.24780308617643,-0.0281744305367156,42.60350617990528,2026-04-25 16:59:04.204678
1,YTD,15m,12,26,7,10,3,14,8,21,55,7,7,60,10,20,2.0,14,7,120,0,,,69.23076923076923,20.65173945084534,-0.0263667368984727,53.85031082608784,2026-04-25 16:59:19.954537
1,YTD,15m,12,26,7,10,3,14,8,21,89,14,14,100,20,20,2.0,14,14,120,50,,,66.66666666666666,20.798985524007865,-0.0407423113475273,28.58191774182826,2026-04-25 16:59:45.050310
1,YTD,15m,12,26,7,10,3,14,12,21,89,14,14,100,10,14,2.0,20,14,120,50,,,69.23076923076923,21.846759594613538,-0.0312338183151184,38.16910272692472,2026-04-25 17:00:42.371363
1,YTD,15m,12,26,7,10,3,20,8,21,89,14,7,100,10,14,2.0,20,7,60,50,,,65.625,22.7901256905753,-0.0422813527557297,27.15109330380451,2026-04-25 17:01:35.036638
1,YTD,15m,12,26,7,10,3,20,8,34,89,7,7,100,10,14,1.5,20,7,120,50,,,69.23076923076923,21.25892836382024,-0.020874772161351,48.57562063571163,2026-04-25 17:01:58.549189
1,YTD,15m,12,26,7,10,3,20,12,21,55,14,14,100,10,20,2.0,20,14,60,0,,,69.23076923076923,25.254493569899925,-0.0462557967843418,29.127278323049268,2026-04-25 17:02:23.905432
1,YTD,15m,12,26,7,10,3,20,12,34,55,14,7,60,20,14,1.5,14,14,60,50,,,67.3469387755102,23.7316610111591,-0.0295414161277336,42.83398161503013,2026-04-25 17:02:45.108337
1,YTD,15m,12,26,7,10,3,20,12,34,55,14,7,100,20,20,1.5,20,14,60,50,,,77.77777777777779,21.225444616401354,-0.0222082353111899,62.60072081749735,2026-04-25 17:02:46.918833
1,YTD,15m,12,26,7,10,3,20,12,34,89,7,7,60,20,20,1.5,14,14,120,50,,,65.11627906976744,21.16099034456524,-0.0253095558444901,46.83512054013207,2026-04-25 17:02:52.373256
1,YTD,15m,12,26,7,10,5,14,8,34,89,7,7,60,10,14,1.5,20,14,60,0,,,68.18181818181817,20.974105965086256,-0.026988443219294,42.20297449423575,2026-04-25 17:03:45.487869
1,YTD,15m,12,26,7,10,5,14,12,21,55,14,14,100,20,14,2.0,14,14,60,0,,,65.71428571428571,30.218972523626537,-0.0214748000290273,96.40800716948216,2026-04-25 17:04:12.934986
1,YTD,15m,12,26,7,10,5,20,8,21,55,14,14,100,20,20,1.5,14,7,120,0,,,75.0,21.068125027885184,-0.0174252207487548,59.48966822074451,2026-04-25 17:05:10.727361
1,YTD,15m,12,26,7,10,5,20,12,21,55,7,14,100,20,14,2.0,20,7,60,50,,,68.75,20.398004863827783,-0.0253939470440453,48.9938233674772,2026-04-25 17:06:00.875830
1,YTD,15m,12,26,7,14,3,14,8,34,89,14,7,60,10,20,1.5,20,7,120,50,,,72.72727272727273,20.47425160984413,-0.0104661781838258,139.92902094575462,2026-04-25 17:07:46.482956
1,YTD,15m,12,26,7,14,3,14,12,34,89,7,14,60,10,14,1.5,14,7,60,50,,,68.42105263157895,21.279029461556828,-0.0091494113345609,140.5586774120862,2026-04-25 17:08:37.271469
1,YTD,15m,12,26,7,14,3,14,12,34,89,14,14,100,20,20,1.5,14,7,120,50,,,66.66666666666666,24.87701969060569,-0.0260983694761675,48.74039565284858,2026-04-25 17:08:48.739923
1,YTD,15m,12,26,7,14,3,20,8,21,55,14,14,100,20,20,2.0,14,14,60,0,,,66.66666666666666,25.821381589040044,-0.0220643559514698,59.87357188063815,2026-04-25 17:09:03.337958
1,YTD,15m,12,26,7,14,3,20,8,21,89,14,7,60,10,20,2.0,20,7,60,50,,,72.72727272727273,20.496729022229943,-0.0177667224272463,68.00381505401417,2026-04-25 17:09:11.574448
1,YTD,15m,12,26,7,14,3,20,8,34,55,7,7,60,20,20,1.5,14,14,60,0,,,69.23076923076923,22.59782891115449,-0.0341251284666616,45.39093800590801,2026-04-25 17:09:18.225797
1,YTD,15m,12,26,7,14,3,20,8,34,89,7,7,60,20,20,1.5,14,7,120,0,,,67.74193548387096,22.184812434921252,-0.0302333390389905,38.71955905133099,2026-04-25 17:09:33.818327
1,YTD,15m,12,26,7,14,3,20,12,21,89,14,7,100,20,20,1.5,14,14,120,50,,,70.0,21.573630058798564,-0.0340264431819386,36.29390722573181,2026-04-25 17:10:12.973738
1,YTD,15m,12,26,7,14,3,20,12,34,89,14,14,100,10,20,1.5,20,14,60,0,,,70.0,22.211967886007827,-0.0341201695242971,36.07730173045277,2026-04-25 17:10:43.903253
1,YTD,15m,12,26,7,14,5,14,12,21,89,7,7,100,10,14,1.5,20,14,120,50,,,72.41379310344827,20.28670274478223,-0.0522652979739626,19.659597353353234,2026-04-25 17:11:56.993780
1,YTD,15m,12,26,7,14,5,14,12,21,89,7,14,60,20,20,2.0,20,14,60,0,,,70.58823529411765,21.93881684166972,-0.04224268166427,28.006524694248167,2026-04-25 17:12:00.845828
1,YTD,15m,12,26,7,14,5,20,8,21,55,14,7,100,20,14,2.0,14,14,60,0,,,73.33333333333333,20.66012693880691,-0.0239118299293297,51.378087889396575,2026-04-25 17:12:46.114751
1,YTD,15m,12,26,7,14,5,20,8,34,89,7,14,100,10,20,2.0,14,7,120,50,,,78.04878048780488,20.372109274203588,-0.0124097359520837,102.97767356753916,2026-04-25 17:13:25.640404
1,YTD,15m,12,26,9,10,3,14,8,21,89,14,14,100,20,14,1.5,14,7,120,50,,,65.21739130434783,21.405128558023485,-0.015033335336812,88.69815978457711,2026-04-25 17:14:53.170740
1,YTD,15m,12,26,9,10,3,14,8,34,55,7,7,100,20,20,1.5,20,7,60,50,,,70.83333333333334,21.12692823752532,-0.0269332792904945,40.24575879275602,2026-04-25 17:14:56.993960
1,YTD,15m,12,26,9,10,3,14,12,21,55,7,7,60,20,14,2.0,20,7,60,50,,,65.0,23.19825003542136,-0.0243577686142637,46.14367895160654,2026-04-25 17:15:24.156399
1,YTD,15m,12,26,9,10,3,14,12,21,55,7,7,100,20,14,1.5,20,14,60,50,,,76.0,25.407330594876164,-0.0140820721781131,101.23461412123618,2026-04-25 17:15:25.887460
1,YTD,15m,12,26,9,10,3,20,8,34,89,7,7,60,10,14,2.0,14,7,120,50,,,68.96551724137932,26.650482069941184,-0.0247393221881521,57.35714467932282,2026-04-25 17:16:59.449219
1,YTD,15m,12,26,9,10,3,20,8,34,89,14,14,60,20,14,1.5,14,7,120,0,,,90.0,20.161331178862643,-0.0373967822711483,35.71836815028662,2026-04-25 17:17:10.471815
1,YTD,15m,12,26,9,10,3,20,12,21,55,7,7,60,20,20,2.0,20,7,60,0,,,77.77777777777779,24.42979159940418,-0.0159508428581073,89.1640623921919,2026-04-25 17:17:15.083851
1,YTD,15m,12,26,9,10,3,20,12,34,55,7,14,100,10,20,2.0,20,7,120,0,,,76.0,21.33780968908359,-0.0225419429289478,77.35658247178557,2026-04-25 17:17:47.975385
1,YTD,15m,12,26,9,10,5,14,8,34,89,14,7,100,20,20,1.5,14,7,120,0,,,73.91304347826086,23.96859584704108,-0.0306757421795508,43.36590371591289,2026-04-25 17:19:02.662564
1,YTD,15m,12,26,9,10,5,14,12,34,89,14,14,100,10,20,2.0,14,7,120,0,,,70.37037037037037,21.50692699947134,-0.0125615338383005,143.7765754596482,2026-04-25 17:20:01.268767
1,YTD,15m,12,26,9,10,5,20,8,21,55,14,14,100,10,14,2.0,20,14,60,0,,,70.0,21.49334857445512,-0.0189936207787798,64.72782722944144,2026-04-25 17:20:15.594781
1,YTD,15m,12,26,9,10,5,20,12,34,55,7,7,100,20,20,2.0,20,14,120,50,,,78.57142857142857,26.529667847968664,-0.0168243710634239,82.26304904827663,2026-04-25 17:21:27.416422
1,YTD,15m,12,26,9,10,5,20,12,34,55,7,14,60,10,14,1.5,20,7,120,0,,,76.19047619047619,22.50782694992248,-0.0176061545043738,67.85854251787204,2026-04-25 17:21:27.837906
1,YTD,15m,12,26,9,10,5,20,12,34,55,14,14,60,20,14,1.5,14,7,120,0,,,70.58823529411765,20.63821152642273,-0.0209343470662123,71.92522755948939,2026-04-25 17:21:35.646222
1,YTD,15m,12,26,9,14,3,14,8,21,55,7,7,60,10,20,1.5,20,7,60,50,,,80.0,20.75321921959014,-0.0173832208115764,92.05998470863727,2026-04-25 17:21:53.310455
1,YTD,15m,12,26,9,14,3,14,8,21,55,14,7,60,10,14,1.5,14,14,60,50,,,68.75,20.91122924179162,-0.0284007620491667,44.19754372401247,2026-04-25 17:21:59.159105
1,YTD,15m,12,26,9,14,3,14,8,21,89,7,7,100,10,20,2.0,14,7,120,50,,,71.42857142857143,22.23540370387081,-0.0210835862771608,62.12395033706756,2026-04-25 17:22:08.783057
1,YTD,15m,12,26,9,14,3,14,8,34,55,7,7,60,20,14,1.5,20,14,120,50,,,90.0,25.06176917869305,-0.0176933131865387,70.40846201705494,2026-04-25 17:22:21.002907
1,YTD,15m,12,26,9,14,3,14,8,34,55,7,14,100,20,14,1.5,14,7,60,50,,,65.3061224489796,21.868144349664387,-0.017290084950368,76.96160920181173,2026-04-25 17:22:25.161269
1,YTD,15m,12,26,9,14,3,14,12,34,89,14,7,60,20,14,2.0,14,7,120,0,,,66.66666666666666,20.94087658870581,-0.020025929135454,68.38469386566582,2026-04-25 17:23:41.236986
1,YTD,15m,12,26,9,14,3,20,8,21,89,7,7,60,20,14,1.5,20,14,120,0,,,66.66666666666666,25.09873440140542,-0.0286037646013912,47.68891916682323,2026-04-25 17:24:04.234388
1,YTD,15m,12,26,9,14,3,20,12,21,89,14,7,100,10,20,2.0,20,14,120,50,,,67.64705882352942,21.55062600942665,-0.0345531283873255,30.462270528835496,2026-04-25 17:25:09.677204
1,YTD,15m,12,26,9,14,3,20,12,21,89,14,14,100,10,20,1.5,20,14,60,0,,,69.23076923076923,23.430926650894083,-0.0156544351105169,81.24614980109465,2026-04-25 17:25:13.430329
1,YTD,15m,12,26,9,14,3,20,12,34,89,14,7,100,10,14,2.0,20,7,60,50,,,73.91304347826086,20.506936431428343,-0.0542929135971292,17.50484019530401,2026-04-25 17:25:36.534832
1,YTD,15m,12,26,9,14,5,14,8,21,55,14,14,60,20,14,1.5,20,14,120,50,,,69.23076923076923,20.56199941066111,-0.0185188368442677,72.73357837231455,2026-04-25 17:25:52.688342
1,YTD,15m,12,26,9,14,5,14,8,34,55,7,7,100,20,20,1.5,20,14,60,50,,,65.21739130434783,20.475182748115497,-0.0167299872174331,68.09955938757255,2026-04-25 17:26:13.144781
1,YTD,15m,12,26,9,14,5,14,8,34,89,14,14,60,20,20,1.5,14,7,120,50,,,66.66666666666666,23.6038314546912,-0.0313606619673377,38.06404534341101,2026-04-25 17:26:36.371181
1,YTD,15m,12,26,9,14,5,14,12,34,89,7,7,60,20,14,2.0,14,14,60,0,,,66.66666666666666,20.80150768208285,-0.0249377954483097,47.3652483902055,2026-04-25 17:27:20.765792
1,YTD,15m,12,26,9,14,5,20,8,21,55,14,14,100,10,20,2.0,14,7,120,50,,,76.92307692307693,23.79171085119952,-0.0492018170943692,24.766328971975128,2026-04-25 17:27:46.566878
1,YTD,15m,12,26,9,14,5,20,8,34,55,14,14,100,20,20,2.0,20,7,120,0,,,71.42857142857143,22.33891108500713,-0.0387699040136616,33.881437177167776,2026-04-25 17:28:17.079370
1,YTD,15m,12,26,9,14,5,20,12,21,55,7,14,60,10,20,2.0,14,7,120,50,,,65.21739130434783,21.961724068765594,-0.0462446656268789,28.160148041709757,2026-04-25 17:28:34.718052
1,YTD,15m,12,26,9,14,5,20,12,34,89,14,7,100,20,20,1.5,14,14,120,0,,,67.64705882352942,20.81568755603936,-0.0131309027389261,121.4116465554917,2026-04-25 17:29:21.357334
1,YTD,15m,12,26,9,14,5,20,12,34,89,14,14,60,10,14,2.0,20,14,120,50,,,67.3913043478261,24.04426235243339,-0.0096876696701928,190.35180243248584,2026-04-25 17:29:22.217432
