adx,pb_pct,vol_mult,min_body,tp_mult,trail_dist,max_bars,risk_pct,trades,wr,pf,net_pct,final_eq,max_dd,calmar
18,0.4,0.7,0.15,8.0,0.2,25,1.5,14,50.0,2.064,12.08,11208.06,-6.32,1.912
18,0.4,0.7,0.15,8.0,0.2,30,1.5,14,42.9,1.542,7.92,10791.7,-9.8,0.808
18,0.4,0.7,0.15,8.0,0.3,20,1.5,14,64.3,2.125,11.5,11150.4,-5.42,2.124
18,0.4,0.7,0.15,8.0,0.3,25,1.5,14,50.0,2.033,11.71,11171.49,-6.32,1.854
18,0.4,0.7,0.15,8.0,0.3,30,1.5,14,42.9,1.519,7.56,10756.48,-9.8,0.772
18,0.4,0.7,0.15,8.0,0.4,20,1.5,14,64.3,2.1,11.22,11122.03,-5.42,2.072
18,0.4,0.7,0.15,8.0,0.4,25,1.5,14,50.0,2.003,11.35,11135.0,-6.32,1.797
18,0.4,0.7,0.15,8.0,0.4,30,1.5,14,42.9,1.496,7.21,10721.36,-9.8,0.736
18,0.4,0.7,0.15,8.0,0.2,20,2.0,14,64.3,2.207,14.1,11409.78,-5.77,2.443
18,0.4,0.7,0.15,8.0,0.2,25,2.0,14,50.0,2.181,15.21,11520.83,-6.66,2.284
18,0.4,0.7,0.15,8.0,0.2,30,2.0,14,42.9,1.614,10.19,11018.75,-10.73,0.95
18,0.4,0.7,0.15,8.0,0.3,20,2.0,14,64.3,2.182,13.79,11378.98,-5.77,2.389
18,0.4,0.7,0.15,8.0,0.3,25,2.0,14,50.0,2.151,14.79,11478.79,-6.66,2.221
18,0.4,0.7,0.15,8.0,0.3,30,2.0,14,42.9,1.591,9.79,10978.55,-10.73,0.912
18,0.4,0.7,0.15,8.0,0.4,20,2.0,14,64.3,2.158,13.48,11348.24,-5.77,2.336
18,0.4,0.7,0.15,8.0,0.4,25,2.0,14,50.0,2.12,14.37,11436.88,-6.66,2.158
18,0.4,0.7,0.15,8.0,0.4,30,2.0,14,42.9,1.568,9.38,10938.46,-10.73,0.875
18,0.4,0.7,0.15,8.0,0.2,20,2.5,14,64.3,2.206,15.0,11500.28,-5.74,2.614
18,0.4,0.7,0.15,8.0,0.2,25,2.5,14,50.0,2.223,16.71,11671.37,-6.6,2.534
18,0.4,0.7,0.15,8.0,0.2,30,2.5,14,42.9,1.66,11.48,11148.45,-10.78,1.065
18,0.4,0.7,0.15,8.0,0.3,20,2.5,14,64.3,2.183,14.69,11469.23,-5.74,2.56
18,0.4,0.7,0.15,8.0,0.3,25,2.5,14,50.0,2.193,16.27,11626.96,-6.6,2.466
18,0.4,0.7,0.15,8.0,0.3,30,2.5,14,42.9,1.637,11.06,11106.03,-10.78,1.026
18,0.4,0.7,0.15,8.0,0.4,20,2.5,14,64.3,2.16,14.38,11438.25,-5.74,2.506
18,0.4,0.7,0.15,8.0,0.4,25,2.5,14,50.0,2.164,15.83,11582.69,-6.6,2.399
18,0.4,0.7,0.15,8.0,0.4,30,2.5,14,42.9,1.614,10.64,11063.74,-10.78,0.987
18,0.4,0.7,0.15,9.0,0.2,20,1.5,14,64.3,2.227,12.58,11258.22,-5.42,2.323
18,0.4,0.7,0.15,9.0,0.2,25,1.5,14,50.0,2.132,12.88,11287.66,-6.32,2.038
18,0.4,0.7,0.15,9.0,0.2,30,1.5,14,42.9,1.594,8.68,10868.34,-9.8,0.886
18,0.4,0.7,0.15,9.0,0.3,20,1.5,14,64.3,2.201,12.3,11229.59,-5.42,2.271
18,0.4,0.7,0.15,9.0,0.3,25,1.5,14,50.0,2.102,12.51,11250.82,-6.32,1.98
18,0.4,0.7,0.15,9.0,0.3,30,1.5,14,42.9,1.571,8.33,10832.87,-9.8,0.85
18,0.4,0.7,0.15,9.0,0.4,20,1.5,14,64.3,2.175,12.01,11201.02,-5.42,2.218
18,0.4,0.7,0.15,9.0,0.4,25,1.5,14,50.0,2.072,12.14,11214.08,-6.32,1.922
18,0.4,0.7,0.15,9.0,0.4,30,1.5,14,42.9,1.548,7.97,10797.5,-9.8,0.814
18,0.4,0.7,0.15,9.0,0.2,20,2.0,14,64.3,2.294,15.16,11515.94,-5.77,2.627
18,0.4,0.7,0.15,9.0,0.2,25,2.0,14,50.0,2.261,16.28,11628.02,-6.66,2.445
18,0.4,0.7,0.15,9.0,0.2,30,2.0,14,42.9,1.675,11.21,11121.28,-10.73,1.045
18,0.4,0.7,0.15,9.0,0.3,20,2.0,14,64.3,2.27,14.85,11484.85,-5.77,2.573
18,0.4,0.7,0.15,9.0,0.3,25,2.0,14,50.0,2.231,15.86,11585.59,-6.66,2.382
18,0.4,0.7,0.15,9.0,0.3,30,2.0,14,42.9,1.652,10.81,11080.7,-10.73,1.008
18,0.4,0.7,0.15,9.0,0.4,20,2.0,14,64.3,2.246,14.54,11453.83,-5.77,2.519
18,0.4,0.7,0.15,9.0,0.4,25,2.0,14,50.0,2.201,15.43,11543.29,-6.66,2.318
18,0.4,0.7,0.15,9.0,0.4,30,2.0,14,42.9,1.629,10.4,11040.24,-10.73,0.97
18,0.4,0.7,0.15,9.0,0.2,20,2.5,14,64.3,2.299,16.22,11621.77,-5.74,2.826
18,0.4,0.7,0.15,9.0,0.2,25,2.5,14,50.0,2.31,17.95,11794.67,-6.6,2.721
18,0.4,0.7,0.15,9.0,0.2,30,2.5,14,42.9,1.726,12.66,11266.22,-10.78,1.174
18,0.4,0.7,0.15,9.0,0.3,20,2.5,14,64.3,2.277,15.9,11590.4,-5.74,2.771
18,0.4,0.7,0.15,9.0,0.3,25,2.5,14,50.0,2.28,17.5,11749.79,-6.6,2.653
18,0.4,0.7,0.15,9.0,0.3,30,2.5,14,42.9,1.703,12.23,11223.36,-10.78,1.135
18,0.4,0.7,0.15,9.0,0.4,20,2.5,14,64.3,2.254,15.59,11559.08,-5.74,2.716
18,0.4,0.7,0.15,9.0,0.4,25,2.5,14,50.0,2.25,17.05,11705.05,-6.6,2.585
18,0.4,0.7,0.15,9.0,0.4,30,2.5,14,42.9,1.68,11.81,11180.62,-10.78,1.095
18,0.4,0.7,0.2,7.0,0.2,20,1.5,14,64.3,2.076,11.0,11100.37,-5.42,2.032
18,0.4,0.7,0.2,7.0,0.2,25,1.5,14,50.0,1.996,11.29,11129.4,-6.32,1.788
18,0.4,0.7,0.2,7.0,0.2,30,1.5,14,42.9,1.491,7.16,10715.96,-9.8,0.731
18,0.4,0.7,0.2,7.0,0.3,20,1.5,14,64.3,2.056,10.78,11078.06,-5.42,1.991
18,0.4,0.7,0.2,7.0,0.3,25,1.5,14,50.0,1.971,10.99,11099.01,-6.32,1.74
18,0.4,0.7,0.2,7.0,0.3,30,1.5,14,42.9,1.472,6.87,10686.7,-9.8,0.701
18,0.4,0.7,0.2,7.0,0.4,20,1.5,14,64.3,2.036,10.56,11055.79,-5.42,1.95
18,0.4,0.7,0.2,7.0,0.4,25,1.5,14,50.0,1.946,10.69,11068.68,-6.32,1.692
18,0.4,0.7,0.2,7.0,0.4,30,1.5,14,42.9,1.453,6.57,10657.5,-9.8,0.671
18,0.4,0.7,0.2,7.0,0.2,20,2.0,14,64.3,2.119,13.05,11304.57,-5.77,2.261
18,0.4,0.7,0.2,7.0,0.2,25,2.0,14,50.0,2.101,14.15,11414.59,-6.66,2.125
18,0.4,0.7,0.2,7.0,0.2,30,2.0,14,42.9,1.554,9.17,10917.15,-10.73,0.855
18,0.4,0.7,0.2,7.0,0.3,20,2.0,14,64.3,2.1,12.8,11280.08,-5.77,2.218
18,0.4,0.7,0.2,7.0,0.3,25,2.0,14,50.0,2.075,13.79,11379.03,-6.66,2.071
18,0.4,0.7,0.2,7.0,0.3,30,2.0,14,42.9,1.534,8.83,10883.13,-10.73,0.823
18,0.4,0.7,0.2,7.0,0.4,20,2.0,14,64.3,2.081,12.56,11255.62,-5.77,2.176
18,0.4,0.7,0.2,7.0,0.4,25,2.0,14,50.0,2.049,13.44,11343.54,-6.66,2.018
18,0.4,0.7,0.2,7.0,0.4,30,2.0,14,42.9,1.515,8.49,10849.19,-10.73,0.792
18,0.4,0.7,0.2,7.0,0.2,20,2.5,14,64.3,2.112,13.8,11379.74,-5.74,2.404
18,0.4,0.7,0.2,7.0,0.2,25,2.5,14,50.0,2.137,15.49,11549.04,-6.6,2.348
18,0.4,0.7,0.2,7.0,0.2,30,2.5,14,42.9,1.594,10.32,11031.6,-10.78,0.957
18,0.4,0.7,0.2,7.0,0.3,20,2.5,14,64.3,2.094,13.55,11355.09,-5.74,2.361
18,0.4,0.7,0.2,7.0,0.3,25,2.5,14,50.0,2.111,15.11,11511.25,-6.6,2.291
18,0.4,0.7,0.2,7.0,0.3,30,2.5,14,42.9,1.575,9.96,10995.5,-10.78,0.923
18,0.4,0.7,0.2,7.0,0.4,20,2.5,14,64.3,2.076,13.3,11330.47,-5.74,2.318
18,0.4,0.7,0.2,7.0,0.4,25,2.5,14,50.0,2.086,14.74,11473.55,-6.6,2.234
18,0.4,0.7,0.2,7.0,0.4,30,2.5,14,42.9,1.555,9.59,10959.49,-10.78,0.89
18,0.4,0.7,0.2,8.0,0.2,20,1.5,14,64.3,2.151,11.79,11178.83,-5.42,2.177
18,0.4,0.7,0.2,8.0,0.2,25,1.5,14,50.0,2.064,12.08,11208.06,-6.32,1.912
18,0.4,0.7,0.2,8.0,0.2,30,1.5,14,42.9,1.542,7.92,10791.7,-9.8,0.808
18,0.4,0.7,0.2,8.0,0.3,20,1.5,14,64.3,2.125,11.5,11150.4,-5.42,2.124
18,0.4,0.7,0.2,8.0,0.3,25,1.5,14,50.0,2.033,11.71,11171.49,-6.32,1.854
18,0.4,0.7,0.2,8.0,0.3,30,1.5,14,42.9,1.519,7.56,10756.48,-9.8,0.772
18,0.4,0.7,0.2,8.0,0.4,20,1.5,14,64.3,2.1,11.22,11122.03,-5.42,2.072
18,0.4,0.7,0.2,8.0,0.4,25,1.5,14,50.0,2.003,11.35,11135.0,-6.32,1.797
18,0.4,0.7,0.2,8.0,0.4,30,1.5,14,42.9,1.496,7.21,10721.36,-9.8,0.736
18,0.4,0.7,0.2,8.0,0.2,20,2.0,14,64.3,2.207,14.1,11409.78,-5.77,2.443
18,0.4,0.7,0.2,8.0,0.2,25,2.0,14,50.0,2.181,15.21,11520.83,-6.66,2.284
18,0.4,0.7,0.2,8.0,0.2,30,2.0,14,42.9,1.614,10.19,11018.75,-10.73,0.95
18,0.4,0.7,0.2,8.0,0.3,20,2.0,14,64.3,2.182,13.79,11378.98,-5.77,2.389
18,0.4,0.7,0.2,8.0,0.3,25,2.0,14,50.0,2.151,14.79,11478.79,-6.66,2.221
18,0.4,0.7,0.2,8.0,0.3,30,2.0,14,42.9,1.591,9.79,10978.55,-10.73,0.912
18,0.4,0.7,0.2,8.0,0.4,20,2.0,14,64.3,2.158,13.48,11348.24,-5.77,2.336
18,0.4,0.7,0.2,8.0,0.4,25,2.0,14,50.0,2.12,14.37,11436.88,-6.66,2.158
18,0.4,0.7,0.2,8.0,0.4,30,2.0,14,42.9,1.568,9.38,10938.46,-10.73,0.875
18,0.4,0.7,0.2,8.0,0.2,20,2.5,14,64.3,2.206,15.0,11500.28,-5.74,2.614
18,0.4,0.7,0.2,8.0,0.2,25,2.5,14,50.0,2.223,16.71,11671.37,-6.6,2.534
18,0.4,0.7,0.2,8.0,0.2,30,2.5,14,42.9,1.66,11.48,11148.45,-10.78,1.065
18,0.4,0.7,0.2,8.0,0.3,20,2.5,14,64.3,2.183,14.69,11469.23,-5.74,2.56
18,0.4,0.7,0.2,8.0,0.3,25,2.5,14,50.0,2.193,16.27,11626.96,-6.6,2.466
18,0.4,0.7,0.2,8.0,0.3,30,2.5,14,42.9,1.637,11.06,11106.03,-10.78,1.026
18,0.4,0.7,0.2,8.0,0.4,20,2.5,14,64.3,2.16,14.38,11438.25,-5.74,2.506
18,0.4,0.7,0.2,8.0,0.4,25,2.5,14,50.0,2.164,15.83,11582.69,-6.6,2.399
18,0.4,0.7,0.2,8.0,0.4,30,2.5,14,42.9,1.614,10.64,11063.74,-10.78,0.987
18,0.4,0.7,0.2,9.0,0.2,20,1.5,14,64.3,2.227,12.58,11258.22,-5.42,2.323
18,0.4,0.7,0.2,9.0,0.2,25,1.5,14,50.0,2.132,12.88,11287.66,-6.32,2.038
18,0.4,0.7,0.2,9.0,0.2,30,1.5,14,42.9,1.594,8.68,10868.34,-9.8,0.886
18,0.4,0.7,0.2,9.0,0.3,20,1.5,14,64.3,2.201,12.3,11229.59,-5.42,2.271
18,0.4,0.7,0.2,9.0,0.3,25,1.5,14,50.0,2.102,12.51,11250.82,-6.32,1.98
18,0.4,0.7,0.2,9.0,0.3,30,1.5,14,42.9,1.571,8.33,10832.87,-9.8,0.85
18,0.4,0.7,0.2,9.0,0.4,20,1.5,14,64.3,2.175,12.01,11201.02,-5.42,2.218
18,0.4,0.7,0.2,9.0,0.4,25,1.5,14,50.0,2.072,12.14,11214.08,-6.32,1.922
18,0.4,0.7,0.2,9.0,0.4,30,1.5,14,42.9,1.548,7.97,10797.5,-9.8,0.814
18,0.4,0.7,0.2,9.0,0.2,20,2.0,14,64.3,2.294,15.16,11515.94,-5.77,2.627
18,0.4,0.7,0.2,9.0,0.2,25,2.0,14,50.0,2.261,16.28,11628.02,-6.66,2.445
18,0.4,0.7,0.2,9.0,0.2,30,2.0,14,42.9,1.675,11.21,11121.28,-10.73,1.045
18,0.4,0.7,0.2,9.0,0.3,20,2.0,14,64.3,2.27,14.85,11484.85,-5.77,2.573
18,0.4,0.7,0.2,9.0,0.3,25,2.0,14,50.0,2.231,15.86,11585.59,-6.66,2.382
18,0.4,0.7,0.2,9.0,0.3,30,2.0,14,42.9,1.652,10.81,11080.7,-10.73,1.008
18,0.4,0.7,0.2,9.0,0.4,20,2.0,14,64.3,2.246,14.54,11453.83,-5.77,2.519
18,0.4,0.7,0.2,9.0,0.4,25,2.0,14,50.0,2.201,15.43,11543.29,-6.66,2.318
18,0.4,0.7,0.2,9.0,0.4,30,2.0,14,42.9,1.629,10.4,11040.24,-10.73,0.97
18,0.4,0.7,0.2,9.0,0.2,20,2.5,14,64.3,2.299,16.22,11621.77,-5.74,2.826
18,0.4,0.7,0.2,9.0,0.2,25,2.5,14,50.0,2.31,17.95,11794.67,-6.6,2.721
18,0.4,0.7,0.2,9.0,0.2,30,2.5,14,42.9,1.726,12.66,11266.22,-10.78,1.174
18,0.4,0.7,0.2,9.0,0.3,20,2.5,14,64.3,2.277,15.9,11590.4,-5.74,2.771
18,0.4,0.7,0.2,9.0,0.3,25,2.5,14,50.0,2.28,17.5,11749.79,-6.6,2.653
18,0.4,0.7,0.2,9.0,0.3,30,2.5,14,42.9,1.703,12.23,11223.36,-10.78,1.135
18,0.4,0.7,0.2,9.0,0.4,20,2.5,14,64.3,2.254,15.59,11559.08,-5.74,2.716
18,0.4,0.7,0.2,9.0,0.4,25,2.5,14,50.0,2.25,17.05,11705.05,-6.6,2.585
18,0.4,0.7,0.2,9.0,0.4,30,2.5,14,42.9,1.68,11.81,11180.62,-10.78,1.095
19,0.28,0.5,0.15,7.0,0.2,20,1.5,8,75.0,2.575,6.11,10610.53,-3.42,1.784
19,0.28,0.5,0.15,7.0,0.2,25,1.5,8,50.0,1.821,4.11,10411.18,-4.34,0.947
19,0.28,0.5,0.15,7.0,0.2,30,1.5,8,37.5,1.029,0.24,10024.42,-7.9,0.031
19,0.28,0.5,0.15,7.0,0.3,20,1.5,8,75.0,2.541,5.97,10596.83,-3.42,1.744
19,0.28,0.5,0.15,7.0,0.3,25,1.5,8,50.0,1.795,3.98,10397.73,-4.34,0.916
19,0.28,0.5,0.15,7.0,0.3,30,1.5,8,37.5,1.014,0.11,10011.48,-7.9,0.015
19,0.28,0.5,0.15,7.0,0.4,20,1.5,8,75.0,2.508,5.83,10583.14,-3.42,1.704
19,0.28,0.5,0.15,7.0,0.4,25,1.5,8,50.0,1.769,3.84,10384.3,-4.34,0.885
19,0.28,0.5,0.15,7.0,0.4,30,1.5,8,37.5,0.998,-0.01,9998.54,-7.9,-0.002
19,0.28,0.5,0.15,7.0,0.2,20,2.0,8,75.0,2.392,5.85,10584.98,-3.65,1.601
19,0.28,0.5,0.15,7.0,0.2,25,2.0,8,50.0,1.72,3.87,10387.46,-4.56,0.849
19,0.28,0.5,0.15,7.0,0.2,30,2.0,8,37.5,0.929,-0.65,9934.77,-8.72,-0.075
19,0.28,0.5,0.15,7.0,0.3,20,2.0,8,75.0,2.361,5.71,10571.31,-3.65,1.563
19,0.28,0.5,0.15,7.0,0.3,25,2.0,8,50.0,1.696,3.74,10374.04,-4.56,0.82
19,0.28,0.5,0.15,7.0,0.3,30,2.0,8,37.5,0.915,-0.78,9921.94,-8.72,-0.09
19,0.28,0.5,0.15,7.0,0.4,20,2.0,8,75.0,2.331,5.58,10557.65,-3.65,1.526
19,0.28,0.5,0.15,7.0,0.4,25,2.0,8,50.0,1.672,3.61,10360.64,-4.56,0.791
19,0.28,0.5,0.15,7.0,0.4,30,2.0,8,37.5,0.901,-0.91,9909.12,-8.72,-0.104
19,0.28,0.5,0.15,7.0,0.2,20,2.5,8,75.0,2.4,5.89,10588.52,-3.62,1.625
19,0.28,0.5,0.15,7.0,0.2,25,2.5,8,50.0,1.732,3.94,10394.22,-4.5,0.876
19,0.28,0.5,0.15,7.0,0.2,30,2.5,8,37.5,0.923,-0.71,9928.53,-8.78,-0.081
19,0.28,0.5,0.15,7.0,0.3,20,2.5,8,75.0,2.37,5.75,10574.84,-3.62,1.587
19,0.28,0.5,0.15,7.0,0.3,25,2.5,8,50.0,1.708,3.81,10380.8,-4.5,0.846
19,0.28,0.5,0.15,7.0,0.3,30,2.5,8,37.5,0.909,-0.84,9915.7,-8.78,-0.096
19,0.28,0.5,0.15,7.0,0.4,20,2.5,8,75.0,2.339,5.61,10561.18,-3.62,1.549
19,0.28,0.5,0.15,7.0,0.4,25,2.5,8,50.0,1.684,3.67,10367.39,-4.5,0.817
19,0.28,0.5,0.15,7.0,0.4,30,2.5,8,37.5,0.895,-0.97,9902.89,-8.78,-0.111
19,0.28,0.5,0.15,8.0,0.2,20,1.5,8,75.0,2.573,6.1,10609.64,-3.42,1.781
19,0.28,0.5,0.15,8.0,0.2,25,1.5,8,50.0,1.819,4.1,10410.3,-4.34,0.945
19,0.28,0.5,0.15,8.0,0.2,30,1.5,8,37.5,1.028,0.24,10023.58,-7.9,0.03
19,0.28,0.5,0.15,8.0,0.3,20,1.5,8,75.0,2.525,5.9,10590.28,-3.42,1.725
19,0.28,0.5,0.15,8.0,0.3,25,1.5,8,50.0,1.782,3.91,10391.31,-4.34,0.901
19,0.28,0.5,0.15,8.0,0.3,30,1.5,8,37.5,1.006,0.05,10005.29,-7.9,0.007
19,0.28,0.5,0.15,8.0,0.4,20,1.5,8,75.0,2.477,5.71,10570.94,-3.42,1.668
19,0.28,0.5,0.15,8.0,0.4,25,1.5,8,50.0,1.745,3.72,10372.33,-4.34,0.857
19,0.28,0.5,0.15,8.0,0.4,30,1.5,8,37.5,0.984,-0.13,9987.02,-7.9,-0.016
19,0.28,0.5,0.15,8.0,0.2,20,2.0,8,75.0,2.39,5.84,10584.09,-3.65,1.598
19,0.28,0.5,0.15,8.0,0.2,25,2.0,8,50.0,1.718,3.87,10386.58,-4.56,0.848
19,0.28,0.5,0.15,8.0,0.2,30,2.0,8,37.5,0.928,-0.66,9933.94,-8.72,-0.076
19,0.28,0.5,0.15,8.0,0.3,20,2.0,8,75.0,2.346,5.65,10564.77,-3.65,1.545
19,0.28,0.5,0.15,8.0,0.3,25,2.0,8,50.0,1.684,3.68,10367.63,-4.56,0.806
19,0.28,0.5,0.15,8.0,0.3,30,2.0,8,37.5,0.908,-0.84,9915.81,-8.72,-0.097
19,0.28,0.5,0.15,8.0,0.4,20,2.0,8,75.0,2.302,5.45,10545.48,-3.65,1.492
19,0.28,0.5,0.15,8.0,0.4,25,2.0,8,50.0,1.649,3.49,10348.7,-4.56,0.765
19,0.28,0.5,0.15,8.0,0.4,30,2.0,8,37.5,0.888,-1.02,9897.7,-8.72,-0.117
19,0.28,0.5,0.15,8.0,0.2,20,2.5,8,75.0,2.398,5.88,10587.63,-3.62,1.622
19,0.28,0.5,0.15,8.0,0.2,25,2.5,8,50.0,1.73,3.93,10393.35,-4.5,0.874
19,0.28,0.5,0.15,8.0,0.2,30,2.5,8,37.5,0.922,-0.72,9927.69,-8.78,-0.082
19,0.28,0.5,0.15,8.0,0.3,20,2.5,8,75.0,2.354,5.68,10568.3,-3.62,1.569
19,0.28,0.5,0.15,8.0,0.3,25,2.5,8,50.0,1.696,3.74,10374.38,-4.5,0.832
19,0.28,0.5,0.15,8.0,0.3,30,2.5,8,37.5,0.902,-0.9,9909.57,-8.78,-0.103
19,0.28,0.5,0.15,8.0,0.4,20,2.5,8,75.0,2.31,5.49,10549.01,-3.62,1.515
19,0.28,0.5,0.15,8.0,0.4,25,2.5,8,50.0,1.662,3.55,10355.44,-4.5,0.79
19,0.28,0.5,0.15,8.0,0.4,30,2.5,8,37.5,0.882,-1.09,9891.48,-8.78,-0.124
19,0.28,0.5,0.15,9.0,0.2,20,1.5,8,75.0,2.573,6.1,10609.64,-3.42,1.781
19,0.28,0.5,0.15,9.0,0.2,25,1.5,8,50.0,1.819,4.1,10410.3,-4.34,0.945
19,0.28,0.5,0.15,9.0,0.2,30,1.5,8,37.5,1.028,0.24,10023.58,-7.9,0.03
19,0.28,0.5,0.15,9.0,0.3,20,1.5,8,75.0,2.525,5.9,10590.28,-3.42,1.725
19,0.28,0.5,0.15,9.0,0.3,25,1.5,8,50.0,1.782,3.91,10391.31,-4.34,0.901
19,0.28,0.5,0.15,9.0,0.3,30,1.5,8,37.5,1.006,0.05,10005.29,-7.9,0.007
19,0.28,0.5,0.15,9.0,0.4,20,1.5,8,75.0,2.477,5.71,10570.94,-3.42,1.668
19,0.28,0.5,0.15,9.0,0.4,25,1.5,8,50.0,1.745,3.72,10372.33,-4.34,0.857
19,0.28,0.5,0.15,9.0,0.4,30,1.5,8,37.5,0.984,-0.13,9987.02,-7.9,-0.016
19,0.28,0.5,0.15,9.0,0.2,20,2.0,8,75.0,2.39,5.84,10584.09,-3.65,1.598
19,0.28,0.5,0.15,9.0,0.2,25,2.0,8,50.0,1.718,3.87,10386.58,-4.56,0.848
19,0.28,0.5,0.15,9.0,0.2,30,2.0,8,37.5,0.928,-0.66,9933.94,-8.72,-0.076
19,0.28,0.5,0.15,9.0,0.3,20,2.0,8,75.0,2.346,5.65,10564.77,-3.65,1.545
19,0.28,0.5,0.15,9.0,0.3,25,2.0,8,50.0,1.684,3.68,10367.63,-4.56,0.806
19,0.28,0.5,0.15,9.0,0.3,30,2.0,8,37.5,0.908,-0.84,9915.81,-8.72,-0.097
19,0.28,0.5,0.15,9.0,0.4,20,2.0,8,75.0,2.302,5.45,10545.48,-3.65,1.492
19,0.28,0.5,0.15,9.0,0.4,25,2.0,8,50.0,1.649,3.49,10348.7,-4.56,0.765
19,0.28,0.5,0.15,9.0,0.4,30,2.0,8,37.5,0.888,-1.02,9897.7,-8.72,-0.117
19,0.28,0.5,0.15,9.0,0.2,20,2.5,8,75.0,2.398,5.88,10587.63,-3.62,1.622
19,0.28,0.5,0.15,9.0,0.2,25,2.5,8,50.0,1.73,3.93,10393.35,-4.5,0.874
19,0.28,0.5,0.15,9.0,0.2,30,2.5,8,37.5,0.922,-0.72,9927.69,-8.78,-0.082
19,0.28,0.5,0.15,9.0,0.3,20,2.5,8,75.0,2.354,5.68,10568.3,-3.62,1.569
19,0.28,0.5,0.15,9.0,0.3,25,2.5,8,50.0,1.696,3.74,10374.38,-4.5,0.832
19,0.28,0.5,0.15,9.0,0.3,30,2.5,8,37.5,0.902,-0.9,9909.57,-8.78,-0.103
19,0.28,0.5,0.15,9.0,0.4,20,2.5,8,75.0,2.31,5.49,10549.01,-3.62,1.515
19,0.28,0.5,0.15,9.0,0.4,25,2.5,8,50.0,1.662,3.55,10355.44,-4.5,0.79
19,0.28,0.5,0.15,9.0,0.4,30,2.5,8,37.5,0.882,-1.09,9891.48,-8.78,-0.124
19,0.28,0.5,0.2,7.0,0.2,20,1.5,8,75.0,2.575,6.11,10610.53,-3.42,1.784
19,0.28,0.5,0.2,7.0,0.2,25,1.5,8,50.0,1.821,4.11,10411.18,-4.34,0.947
19,0.28,0.5,0.2,7.0,0.2,30,1.5,8,37.5,1.029,0.24,10024.42,-7.9,0.031
19,0.28,0.5,0.2,7.0,0.3,20,1.5,8,75.0,2.541,5.97,10596.83,-3.42,1.744
19,0.28,0.5,0.2,7.0,0.3,25,1.5,8,50.0,1.795,3.98,10397.73,-4.34,0.916
19,0.28,0.5,0.2,7.0,0.3,30,1.5,8,37.5,1.014,0.11,10011.48,-7.9,0.015
19,0.28,0.5,0.2,7.0,0.4,20,1.5,8,75.0,2.508,5.83,10583.14,-3.42,1.704
19,0.28,0.5,0.2,7.0,0.4,25,1.5,8,50.0,1.769,3.84,10384.3,-4.34,0.885
19,0.28,0.5,0.2,7.0,0.4,30,1.5,8,37.5,0.998,-0.01,9998.54,-7.9,-0.002
19,0.28,0.5,0.2,7.0,0.2,20,2.0,8,75.0,2.392,5.85,10584.98,-3.65,1.601
19,0.28,0.5,0.2,7.0,0.2,25,2.0,8,50.0,1.72,3.87,10387.46,-4.56,0.849
19,0.28,0.5,0.2,7.0,0.2,30,2.0,8,37.5,0.929,-0.65,9934.77,-8.72,-0.075
19,0.28,0.5,0.2,7.0,0.3,20,2.0,8,75.0,2.361,5.71,10571.31,-3.65,1.563
19,0.28,0.5,0.2,7.0,0.3,25,2.0,8,50.0,1.696,3.74,10374.04,-4.56,0.82
19,0.28,0.5,0.2,7.0,0.3,30,2.0,8,37.5,0.915,-0.78,9921.94,-8.72,-0.09
19,0.28,0.5,0.2,7.0,0.4,20,2.0,8,75.0,2.331,5.58,10557.65,-3.65,1.526
19,0.28,0.5,0.2,7.0,0.4,25,2.0,8,50.0,1.672,3.61,10360.64,-4.56,0.791
19,0.28,0.5,0.2,7.0,0.4,30,2.0,8,37.5,0.901,-0.91,9909.12,-8.72,-0.104
19,0.28,0.5,0.2,7.0,0.2,20,2.5,8,75.0,2.4,5.89,10588.52,-3.62,1.625
19,0.28,0.5,0.2,7.0,0.2,25,2.5,8,50.0,1.732,3.94,10394.22,-4.5,0.876
19,0.28,0.5,0.2,7.0,0.2,30,2.5,8,37.5,0.923,-0.71,9928.53,-8.78,-0.081
19,0.28,0.5,0.2,7.0,0.3,20,2.5,8,75.0,2.37,5.75,10574.84,-3.62,1.587
19,0.28,0.5,0.2,7.0,0.3,25,2.5,8,50.0,1.708,3.81,10380.8,-4.5,0.846
19,0.28,0.5,0.2,7.0,0.3,30,2.5,8,37.5,0.909,-0.84,9915.7,-8.78,-0.096
19,0.28,0.5,0.2,7.0,0.4,20,2.5,8,75.0,2.339,5.61,10561.18,-3.62,1.549
19,0.28,0.5,0.2,7.0,0.4,25,2.5,8,50.0,1.684,3.67,10367.39,-4.5,0.817
19,0.28,0.5,0.2,7.0,0.4,30,2.5,8,37.5,0.895,-0.97,9902.89,-8.78,-0.111
19,0.28,0.5,0.2,8.0,0.2,20,1.5,8,75.0,2.573,6.1,10609.64,-3.42,1.781
19,0.28,0.5,0.2,8.0,0.2,25,1.5,8,50.0,1.819,4.1,10410.3,-4.34,0.945
19,0.28,0.5,0.2,8.0,0.2,30,1.5,8,37.5,1.028,0.24,10023.58,-7.9,0.03
19,0.28,0.5,0.2,8.0,0.3,20,1.5,8,75.0,2.525,5.9,10590.28,-3.42,1.725
19,0.28,0.5,0.2,8.0,0.3,25,1.5,8,50.0,1.782,3.91,10391.31,-4.34,0.901
